,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
168,1390.8715,507.96356,1339.8707,507.96167,1632.8695,528.96375,1483.8704,552.9619,1377.8684,389.96277,1015.81726,534.96423,410.77008,580.97656,1332.8708,518.9619,399.76416,481.97974,1337.8721,318.9611
169,1390.8624,507.96283,1339.8617,507.96088,1632.8599,528.9617,1483.8612,552.9606,1377.8589,389.96216,1015.8092,534.9648,410.75647,580.9774,1332.8615,518.96106,399.7525,481.9812,1337.8629,318.96042
170,1390.8586,507.96375,1339.8579,507.96167,1632.8557,528.96094,1483.8572,552.96045,1377.8546,389.96286,1015.79816,534.9646,410.7495,580.9773,1332.8578,518.9619,399.74194,481.98224,1337.858,318.96094
171,1390.8513,507.96405,1339.85,507.96182,1632.8523,528.9602,1483.8506,552.9612,1377.8474,389.96304,1015.7896,534.96387,410.73376,580.9783,1332.8497,518.96216,399.72955,481.98132,1337.8506,318.96094
172,1390.8446,507.96368,1339.8435,507.9611,1632.8422,528.95905,1483.8419,552.961,1377.8405,389.9625,1015.783,534.9621,410.7312,580.9777,1332.8434,518.9614,399.7251,481.98016,1337.8435,318.96002
173,1390.8376,507.96405,1339.836,507.9615,1632.8378,528.9603,1483.8363,552.9617,1377.833,389.963,1015.77344,534.96313,410.72565,580.9801,1332.8359,518.96173,399.71774,481.983,1337.8357,318.9605
174,1390.8286,507.96198,1339.8268,507.9592,1632.8308,528.9572,1483.8271,552.95856,1377.8239,389.96066,1015.76483,534.9609,410.71365,580.97974,1332.8264,518.95935,399.7038,481.9823,1337.8259,318.95825
175,1390.8241,507.96283,1339.8235,507.95947,1632.8262,528.959,1483.8219,552.95996,1377.8203,389.96136,1015.7574,534.9604,410.70163,580.98047,1332.823,518.9595,399.6922,481.9834,1337.8223,318.95856
176,1390.8182,507.9639,1339.8168,507.9602,1632.8217,528.9597,1483.8167,552.96136,1377.814,389.96185,1015.7505,534.962,410.69446,580.9792,1332.8167,518.9602,399.68518,481.98218,1337.8157,318.95898
177,1390.8083,507.96423,1339.8065,507.96033,1632.8134,528.9596,1483.8069,552.96124,1377.8055,389.96182,1015.7393,534.9613,410.68243,580.9771,1332.8062,518.9603,399.67346,481.9796,1337.807,318.9589
