,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
185,535.6899,198.36714,692.6548,224.31058,651.67993,290.34787,638.69385,129.34917,532.6894,344.36575,104.8152,239.6901,556.6913,212.3721,149.76445,236.73872,595.6717,292.36703,119.7935,224.71307
186,534.3551,197.12144,691.2776,222.9833,650.31165,289.02515,637.3259,128.03233,531.3546,343.12112,103.71365,239.96085,555.3485,211.1137,148.66354,236.96107,594.3258,291.0915,118.697845,224.95998
187,533.8372,196.5102,690.7564,222.28899,649.7904,288.33807,636.8001,127.34648,530.83716,342.51126,103.061646,239.96274,554.8274,210.49083,148.00674,236.93864,593.80664,290.4471,118.042496,224.95184
188,533.6426,196.63477,690.565,222.40276,649.59814,288.4529,636.6075,127.46048,530.64264,342.6359,102.85123,240.10239,554.62964,210.61519,147.77928,237.07358,593.6063,290.56982,117.819534,225.09189
189,533.2258,196.54552,690.16113,222.28554,649.18884,288.335,636.19556,127.3441,530.2261,342.54758,102.589355,240.86995,554.2142,210.5196,147.49693,237.8042,593.1946,290.46213,117.54674,225.84344
190,533.1356,196.55826,690.0777,222.29677,649.104,288.34674,636.1101,127.35602,530.13586,342.5604,102.50975,240.874,554.1244,210.53236,147.41122,237.8084,593.1065,290.47552,117.46187,225.84724
191,533.5905,196.68478,690.5215,222.45264,649.5497,288.50192,636.55835,127.509735,530.59094,342.6864,102.68532,240.3002,554.5757,210.66435,147.5979,237.2597,593.55054,290.6199,117.645004,225.28482
192,533.86926,196.48,690.81824,222.26443,649.8402,288.30386,636.84753,127.310486,530.8696,342.48178,102.80698,240.16324,554.8579,210.45833,147.72539,237.11888,593.83765,290.41153,117.770584,225.14388
193,534.2292,197.10963,691.1821,222.96747,650.2044,289.00012,637.2145,128.00436,531.2292,343.11005,103.23111,240.19342,555.21985,211.0995,148.17163,237.17358,594.20166,291.07306,118.21036,225.18686
194,535.5835,198.3282,692.5513,224.25937,651.57245,290.28146,638.5849,129.27808,532.583,344.3272,104.476456,240.09741,556.57745,212.3283,149.42863,237.11093,595.55786,292.3169,119.46126,225.10617
195,535.9242,198.54694,692.8933,224.48866,651.9106,290.51398,638.92236,129.50932,532.9236,344.5453,104.829544,239.99033,556.9215,212.55203,149.81268,237.00641,595.90436,292.54584,119.83078,224.99768
196,535.8984,198.25461,692.8644,224.202,651.88293,290.22473,638.8956,129.22133,532.8976,344.2531,104.74284,239.6365,556.8967,212.26035,149.73782,236.66367,595.8788,292.25552,119.750854,224.64886
